U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13
521.7472,NaN,NaN,252.4905,NaN,665.82665,114.8762,NaN,809.1602,NaN,NaN,59.0469,52.21595
522.53655,NaN,NaN,253.31255,NaN,666.1662,115.41415,NaN,809.1654,NaN,NaN,59.30055,52.36325
523.41165,NaN,NaN,253.81965,NaN,666.66225,115.9723,NaN,809.21225,NaN,NaN,59.5782,52.55995
523.7852,NaN,NaN,254.975,NaN,667.1487,116.2347,NaN,815.8578,NaN,NaN,59.85155,52.721
524.54585,NaN,NaN,255.5707,NaN,667.4689,116.46765,NaN,815.89505,NaN,NaN,60.1159,52.87875
525.53725,NaN,NaN,256.9521,NaN,667.88565,116.78665,NaN,815.9047,NaN,NaN,60.3837,53.10285
526.1623,NaN,NaN,257.69095,NaN,668.9204,117.16025,NaN,816.35725,NaN,NaN,60.6353,53.2537
527.0936,NaN,NaN,258.162,NaN,671.27115,118.37245,NaN,816.78575,NaN,NaN,60.8891,53.51495
533.8407,NaN,NaN,258.55065,NaN,674.6425,119.40605,NaN,817.2442,NaN,NaN,61.1542,53.69265
540.2822,NaN,NaN,259.4152,NaN,679.114,120.18885,NaN,817.93155,NaN,NaN,61.4445,53.84685
540.91495,NaN,NaN,259.9046,NaN,680.0587,120.72275,NaN,825.0248,NaN,NaN,61.71005,54.0598
541.8067,NaN,NaN,260.29705,NaN,681.92175,121.1582,NaN,825.0531,NaN,NaN,61.94645,54.4405
543.46845,NaN,NaN,260.67275,NaN,682.445,121.7467,NaN,825.0898,NaN,NaN,62.1782,54.66565
544.2982,NaN,NaN,261.0055,NaN,682.9603,122.27655,NaN,843.46805,NaN,NaN,62.39375,54.8681
552.1214,NaN,NaN,261.8997,NaN,683.71475,122.52485,NaN,847.6397,NaN,NaN,62.64895,55.0243
552.72035,NaN,NaN,263.27655,NaN,684.35075,122.97985,NaN,852.01175,NaN,NaN,62.87315,55.2232
553.70775,NaN,NaN,263.777,NaN,685.284,123.27625,NaN,852.0161,NaN,NaN,63.0931,55.41545
560.69515,NaN,NaN,264.0021,NaN,685.95395,123.74685,NaN,852.3178,NaN,NaN,63.3252,55.60045
561.3105,NaN,NaN,265.2592,NaN,688.3181,124.20835,NaN,866.5455,NaN,NaN,63.5612,55.92295
565.86015,NaN,NaN,266.06565,NaN,688.8224,124.76285,NaN,873.61895,NaN,NaN,63.80345,56.0561
574.854,NaN,NaN,266.56265,NaN,690.6638,125.3021,NaN,873.62855,NaN,NaN,64.0382,56.3113
576.10485,NaN,NaN,266.78235,NaN,691.27495,125.77065,NaN,873.65245,NaN,NaN,64.27565,56.5348
596.57765,NaN,NaN,267.77795,NaN,694.62145,126.06105,NaN,874.6307,NaN,NaN,64.5032,56.8372
613.60905,NaN,NaN,267.8957,NaN,710.9944,126.34885,NaN,891.5484,NaN,NaN,64.7417,57.04825
614.6782,NaN,NaN,268.17935,NaN,711.0305,126.7468,NaN,891.552,NaN,NaN,64.9711,57.36835
615.8548,NaN,NaN,268.8509,NaN,711.64065,127.35915,NaN,908.64435,NaN,NaN,65.24275,57.6141
616.60805,NaN,NaN,269.35125,NaN,716.39415,127.7909,NaN,913.5978,NaN,NaN,65.49065,57.82465
637.8491,NaN,NaN,270.01475,NaN,716.4277,128.44195,NaN,913.6089,NaN,NaN,65.74695,58.1339
642.87845,NaN,NaN,271.92355,NaN,717.2616,128.8417,NaN,913.73855,NaN,NaN,65.867,58.47795
643.8621,NaN,NaN,271.93395,NaN,718.28035,129.163,NaN,914.21515,NaN,NaN,65.96145,58.73775
644.09525,NaN,NaN,274.6037,NaN,726.196,129.4212,NaN,915.178,NaN,NaN,66.20135,59.0476
644.37365,NaN,NaN,275.50645,NaN,727.43265,129.988,NaN,917.2426,NaN,NaN,66.454,59.3305
645.1765,NaN,NaN,276.31415,NaN,732.4234,130.5651,NaN,920.98395,NaN,NaN,66.70175,59.69065
647.8114,NaN,NaN,276.8469,NaN,732.91725,131.1919,NaN,920.9871,NaN,NaN,66.9718,60.03015
648.38415,NaN,NaN,277.58005,NaN,733.59485,131.67515,NaN,935.14315,NaN,NaN,67.22555,60.33095
649.3853,NaN,NaN,278.1357,NaN,734.3988,132.08985,NaN,935.17365,NaN,NaN,67.48615,60.65025
649.812,NaN,NaN,279.0415,NaN,739.4663,132.4722,NaN,939.60205,NaN,NaN,67.7929,60.9546
650.23585,NaN,NaN,279.81235,NaN,742.1542,133.01475,NaN,941.8638,NaN,NaN,68.02295,61.2581
651.0439,NaN,NaN,280.485,NaN,749.331,134.57305,NaN,944.6231,NaN,NaN,68.245,61.5158
651.54495,NaN,NaN,281.36825,NaN,759.62305,135.09085,NaN,954.8018,NaN,NaN,68.5054,61.6864
652.1021,NaN,NaN,281.3966,NaN,759.6588,135.86245,NaN,955.7902,NaN,NaN,68.7701,61.87525
652.78365,NaN,NaN,283.33225,NaN,760.1107,136.36945,NaN,962.4442,NaN,NaN,69.0404,62.18735
664.6205,NaN,NaN,284.1719,NaN,760.69965,136.98775,NaN,969.6479,NaN,NaN,69.32925,62.4219
667.662,NaN,NaN,286.017,NaN,761.427,137.32,NaN,969.69105,NaN,NaN,69.56375,62.69195
668.3807,NaN,NaN,287.06185,NaN,762.20745,137.76195,NaN,970.00555,NaN,NaN,69.8328,62.9197
668.9199,NaN,NaN,287.74265,NaN,763.70365,138.2906,NaN,971.1139,NaN,NaN,70.1019,63.26105
669.52515,NaN,NaN,288.85475,NaN,770.40745,138.54735,NaN,975.21615,NaN,NaN,70.3721,63.47275
671.39415,NaN,NaN,289.44805,NaN,771.9891,139.07635,NaN,975.4345,NaN,NaN,70.65215,63.72405
673.80805,NaN,NaN,289.98155,NaN,773.63175,139.53905,NaN,984.42335,NaN,NaN,70.909,63.9588
674.31505,NaN,NaN,290.5175,NaN,785.6811,140.1383,NaN,989.5649,NaN,NaN,71.1548,64.29115
674.6993,NaN,NaN,291.1652,NaN,787.0941,140.53285,NaN,994.09125,NaN,NaN,71.38495,64.9427
676.8449,NaN,NaN,291.2876,NaN,788.8691,141.05975,NaN,1004.36145,NaN,NaN,71.67085,65.2594
689.25485,NaN,NaN,292.35595,NaN,789.6052,141.42705,NaN,1017.54445,NaN,NaN,71.9227,65.4901
698.071,NaN,NaN,292.90755,NaN,794.64285,142.01625,NaN,1027.62845,NaN,NaN,72.1788,65.7158
698.6882,NaN,NaN,293.41765,NaN,809.1615,142.98775,NaN,1028.431,NaN,NaN,72.445,65.8292
711.00845,NaN,NaN,294.18575,NaN,809.20935,144.54465,NaN,1031.3761,NaN,NaN,72.6971,66.0094
711.602,NaN,NaN,294.62805,NaN,810.55035,144.8791,NaN,1035.4033,NaN,NaN,72.9487,66.2596
712.8682,NaN,NaN,294.8096,NaN,811.46335,145.51435,NaN,1035.4154,NaN,NaN,73.1672,66.5835
714.12275,NaN,NaN,296.36015,NaN,812.2362,145.9966,NaN,1035.6134,NaN,NaN,73.41395,66.8862
715.4876,NaN,NaN,297.0677,NaN,815.91985,146.10665,NaN,1035.69525,NaN,NaN,73.65695,67.1227
716.34685,NaN,NaN,297.46305,NaN,816.3046,146.5343,NaN,1035.84685,NaN,NaN,73.856,67.34415
716.43875,NaN,NaN,298.0688,NaN,816.8915,147.20875,NaN,1039.4398,NaN,NaN,73.86975,67.54675
716.5392,NaN,NaN,298.66,NaN,818.3356,147.7704,NaN,1039.9433,NaN,NaN,73.88135,67.7463
716.66315,NaN,NaN,299.2079,NaN,818.527,148.2139,NaN,1040.75495,NaN,NaN,74.11025,67.9646
716.9522,NaN,NaN,299.8361,NaN,818.637,150.0937,NaN,1041.351,NaN,NaN,74.366,68.20785
717.3854,NaN,NaN,304.08895,NaN,818.88615,150.5746,NaN,1045.10935,NaN,NaN,74.56155,68.4364
717.8578,NaN,NaN,304.4417,NaN,819.18265,151.0724,NaN,1046.0564,NaN,NaN,74.80525,68.69835
718.3856,NaN,NaN,304.65045,NaN,819.86065,151.47475,NaN,1055.9652,NaN,NaN,75.05775,68.9596
719.3782,NaN,NaN,304.90365,NaN,820.4199,152.02235,NaN,1056.13405,NaN,NaN,75.2975,69.13235
720.82955,NaN,NaN,305.2565,NaN,825.06545,152.8381,NaN,1062.95785,NaN,NaN,75.48675,69.4001
721.8258,NaN,NaN,305.87875,NaN,842.73555,153.599,NaN,1063.0056,NaN,NaN,75.7043,69.65915
726.22095,NaN,NaN,307.19775,NaN,843.46615,154.549,NaN,1067.105,NaN,NaN,75.93245,69.86625
733.5023,NaN,NaN,307.81665,NaN,844.2298,155.0384,NaN,1067.1961,NaN,NaN,76.1718,70.1412
734.7623,NaN,NaN,308.0986,NaN,844.8125,155.5643,NaN,1067.26865,NaN,NaN,76.4245,70.4158
736.46395,NaN,NaN,309.01565,NaN,845.749,156.3454,NaN,1067.3537,NaN,NaN,76.68685,70.6876
736.97815,NaN,NaN,311.27305,NaN,846.6525,156.82355,NaN,1067.46775,NaN,NaN,76.92785,70.99185
737.61735,NaN,NaN,312.12395,NaN,852.0299,157.17985,NaN,1070.87575,NaN,NaN,77.16125,71.2172
739.4844,NaN,NaN,314.09805,NaN,853.32125,157.73985,NaN,1073.1225,NaN,NaN,77.39615,71.4738
749.3341,NaN,NaN,318.25195,NaN,854.2557,158.11295,NaN,1079.9925,NaN,NaN,77.5541,71.6812
759.65545,NaN,NaN,318.6939,NaN,858.6168,158.50985,NaN,1080.03185,NaN,NaN,77.7889,71.9572
759.887,NaN,NaN,319.3376,NaN,859.2539,158.9251,NaN,1082.95615,NaN,NaN,77.99575,72.22345
770.45705,NaN,NaN,319.91625,NaN,859.8068,159.23785,NaN,1088.6134,NaN,NaN,78.2055,72.4732
785.99075,NaN,NaN,320.6303,NaN,860.43995,159.9301,NaN,1088.62015,NaN,NaN,78.43905,72.66925
794.8285,NaN,NaN,320.6561,NaN,861.39965,160.3734,NaN,1088.67155,NaN,NaN,78.9699,72.8713
801.3897,NaN,NaN,320.6942,NaN,862.63555,161.06275,NaN,1090.28185,NaN,NaN,79.24795,73.1362
801.92305,NaN,NaN,320.9429,NaN,863.4728,161.5577,NaN,1095.3568,NaN,NaN,79.442,73.3717
802.68185,NaN,NaN,321.24745,NaN,868.769,162.3594,NaN,1103.65855,NaN,NaN,79.6671,73.55555
803.48825,NaN,NaN,321.8907,NaN,868.8155,162.9864,NaN,1103.67985,NaN,NaN,79.6698,73.7689
804.51625,NaN,NaN,324.3283,NaN,868.9734,163.45125,NaN,1110.97485,NaN,NaN,79.7291,73.84355
805.08265,NaN,NaN,325.23675,NaN,883.0915,164.07525,NaN,1111.7171,NaN,NaN,79.98765,74.0787
805.8162,NaN,NaN,326.8085,NaN,884.06685,164.488,NaN,1115.9586,NaN,NaN,80.2762,74.31965
807.8079,NaN,NaN,327.54505,NaN,893.1769,165.16715,NaN,1116.0011,NaN,NaN,80.57315,74.53235
808.28385,NaN,NaN,328.494,NaN,893.72015,165.8245,NaN,1122.63665,NaN,NaN,80.8541,74.7196
809.167,NaN,NaN,328.56595,NaN,894.3884,166.32505,NaN,1124.7006,NaN,NaN,81.1351,74.9436
809.5041,NaN,NaN,329.14515,NaN,913.78225,167.21965,NaN,1135.28665,NaN,NaN,81.4347,75.1425
810.27065,NaN,NaN,330.3132,NaN,914.9642,167.822,NaN,1135.292,NaN,NaN,81.6829,75.3605
811.75385,NaN,NaN,330.86275,NaN,921.52295,168.21745,NaN,1143.4555,NaN,NaN,82.1787,75.5763
858.6262,NaN,NaN,331.4173,NaN,923.8642,168.5662,NaN,1147.16285,NaN,NaN,82.4634,75.78005
859.60225,NaN,NaN,332.0298,NaN,935.16285,168.88505,NaN,1151.04215,NaN,NaN,82.5724,76.00555
860.57965,NaN,NaN,332.74815,NaN,939.48665,169.1647,NaN,1160.51395,NaN,NaN,82.64185,76.29575
861.0701,NaN,NaN,333.32615,NaN,941.88165,169.58215,NaN,1161.0274,NaN,NaN,82.8737,76.5271
861.5474,NaN,NaN,333.6307,NaN,942.8662,170.4718,NaN,1161.0398,NaN,NaN,83.09735,76.71815
862.07295,NaN,NaN,334.06175,NaN,944.03245,170.8806,NaN,1161.08905,NaN,NaN,83.5931,76.92965
862.78335,NaN,NaN,334.64015,NaN,955.8373,171.2644,NaN,1161.11235,NaN,NaN,83.8458,77.1895
864.51415,NaN,NaN,335.16495,NaN,962.58515,172.0732,NaN,1280.9903,NaN,NaN,84.11045,77.39895
865.47155,NaN,NaN,335.64685,NaN,969.7064,172.5376,NaN,1286.8313,NaN,NaN,84.3611,77.58845
865.9961,NaN,NaN,335.97435,NaN,970.46535,173.02145,NaN,1290.57045,NaN,NaN,84.62435,77.7707
866.53035,NaN,NaN,336.82025,NaN,989.58785,174.246,NaN,1297.40145,NaN,NaN,84.864,78.00005
866.89375,NaN,NaN,337.08885,NaN,1004.42195,174.6252,NaN,1297.49155,NaN,NaN,85.12485,78.2075
867.7991,NaN,NaN,337.4387,NaN,1027.6748,175.2275,NaN,1303.0225,NaN,NaN,85.3452,78.44225
868.45905,NaN,NaN,337.7527,NaN,1028.466,175.498,NaN,1309.59655,NaN,NaN,85.55405,78.66105
873.37215,NaN,NaN,338.1382,NaN,1030.66805,175.8819,NaN,1311.69,NaN,NaN,85.8362,78.9064
874.2583,NaN,NaN,338.5746,NaN,1031.4083,176.1928,NaN,1311.7071,NaN,NaN,86.08835,79.08965
883.081,NaN,NaN,338.9328,NaN,1035.42395,176.63525,NaN,1311.7593,NaN,NaN,86.3471,79.29825
883.92175,NaN,NaN,339.58115,NaN,1035.4614,177.1968,NaN,1318.31125,NaN,NaN,86.5902,79.54225
885.1565,NaN,NaN,340.1235,NaN,1036.439,177.5751,NaN,1318.61845,NaN,NaN,86.98375,79.64885
887.065,NaN,NaN,341.03745,NaN,1039.56305,177.8918,NaN,1318.84265,NaN,NaN,87.2281,79.79
910.21305,NaN,NaN,341.62135,NaN,1040.82945,179.44605,NaN,1319.36555,NaN,NaN,87.48575,80.0345
911.87535,NaN,NaN,342.7115,NaN,1041.3753,179.9954,NaN,1319.47045,NaN,NaN,87.72865,80.28365
912.83,NaN,NaN,345.79865,NaN,1043.2208,180.8496,NaN,1319.4722,NaN,NaN,87.95285,80.48025
913.22555,NaN,NaN,350.4577,NaN,1063.01495,181.38245,NaN,1324.2728,NaN,NaN,88.20485,80.6533
913.8824,NaN,NaN,350.9746,NaN,1073.1017,181.84685,NaN,1324.3135,NaN,NaN,88.44075,80.871
916.5792,NaN,NaN,351.6987,NaN,1073.6667,182.2952,NaN,1341.33165,NaN,NaN,88.70125,81.0834
923.75345,NaN,NaN,352.3869,NaN,1082.9639,182.8139,NaN,1341.38215,NaN,NaN,89.184,81.2551
935.22785,NaN,NaN,352.9065,NaN,1083.3853,183.70015,NaN,1341.44185,NaN,NaN,89.438,81.4339
939.41115,NaN,NaN,353.22775,NaN,1084.57715,184.3134,NaN,1341.95005,NaN,NaN,89.689,81.5884
939.4584,NaN,NaN,353.90385,NaN,1088.75825,184.8789,NaN,1343.05465,NaN,NaN,89.947,81.745
939.62035,NaN,NaN,353.933,NaN,1103.6946,185.13475,NaN,1345.50955,NaN,NaN,90.44675,81.9121
957.12235,NaN,NaN,356.224,NaN,1115.0475,186.70525,NaN,1345.78425,NaN,NaN,90.68765,82.1527
962.4103,NaN,NaN,357.20295,NaN,1115.7435,187.27805,NaN,1351.5726,NaN,NaN,90.9272,82.36385
962.60575,NaN,NaN,357.86235,NaN,1116.00975,187.61805,NaN,1352.13705,NaN,NaN,91.1538,82.5485
965.88045,NaN,NaN,358.37585,NaN,1117.07145,188.0455,NaN,1352.1912,NaN,NaN,91.39055,82.745
969.7478,NaN,NaN,359.2734,NaN,1120.3964,188.3809,NaN,1354.8048,NaN,NaN,91.64785,82.953
975.32765,NaN,NaN,360.75005,NaN,1122.5905,188.905,NaN,1355.36425,NaN,NaN,91.9305,83.1415
976.578,NaN,NaN,361.04995,NaN,1123.0988,190.9349,NaN,1357.63105,NaN,NaN,92.1702,83.32925
977.4743,NaN,NaN,361.0804,NaN,1124.8183,191.5494,NaN,1362.9972,NaN,NaN,92.4151,83.54835
978.75705,NaN,NaN,361.7904,NaN,1135.298,192.09925,NaN,1370.8974,NaN,NaN,92.6603,83.7815
979.20255,NaN,NaN,362.36285,NaN,1135.9938,192.46015,NaN,1376.61025,NaN,NaN,92.9311,84.00915
979.6203,NaN,NaN,363.73035,NaN,1139.7747,192.9752,NaN,1377.41405,NaN,NaN,93.1948,84.21305
989.29245,NaN,NaN,365.3183,NaN,1143.1888,193.3571,NaN,1389.50685,NaN,NaN,93.75295,84.4639
990.38585,NaN,NaN,366.4684,NaN,1145.76885,193.71955,NaN,1389.60795,NaN,NaN,94.0318,84.67915
991.05465,NaN,NaN,369.58075,NaN,1146.401,194.1422,NaN,1389.6399,NaN,NaN,94.2921,84.977
1035.40425,NaN,NaN,370.3919,NaN,1161.12395,194.52465,NaN,1391.81115,NaN,NaN,94.57155,85.20605
1035.5431,NaN,NaN,371.6464,NaN,1161.4022,195.1988,NaN,1401.17865,NaN,NaN,94.80095,85.3941
1035.7799,NaN,NaN,372.19055,NaN,1162.1477,195.6344,NaN,1405.99795,NaN,NaN,95.0373,85.62875
1036.29485,NaN,NaN,373.3367,NaN,1274.82735,196.07425,NaN,1407.0635,NaN,NaN,95.30465,85.9025
1039.487,NaN,NaN,374.3148,NaN,1279.46065,196.6385,NaN,1417.3246,NaN,NaN,95.5473,86.13385
1039.9515,NaN,NaN,375.0409,NaN,1287.5387,196.9759,NaN,1431.6089,NaN,NaN,95.81135,86.34475
1041.24635,NaN,NaN,375.7723,NaN,1290.90475,197.3921,NaN,1433.58505,NaN,NaN,96.0514,86.57865
1050.18805,NaN,NaN,377.31945,NaN,1298.1188,197.7428,NaN,1433.5943,NaN,NaN,96.3044,86.7708
1054.85715,NaN,NaN,378.06855,NaN,1298.48185,198.1545,NaN,1433.60815,NaN,NaN,96.5455,87.00005
1073.17775,NaN,NaN,378.72015,NaN,1298.76005,198.4387,NaN,1433.6492,NaN,NaN,96.72685,87.274
1083.83355,NaN,NaN,379.39065,NaN,1299.0783,198.73935,NaN,1436.03805,NaN,NaN,96.99245,87.60645
1088.6268,NaN,NaN,379.82215,NaN,1299.364,199.0586,NaN,1439.48465,NaN,NaN,97.2518,87.82835
1088.96805,NaN,NaN,380.393,NaN,1299.788,199.29445,NaN,1441.71745,NaN,NaN,97.46905,87.9906
1090.53685,NaN,NaN,381.58605,NaN,1300.46455,199.6118,NaN,1451.60075,NaN,NaN,97.7254,88.2178
1095.35395,NaN,NaN,382.26635,NaN,1300.81395,199.8476,NaN,1457.45875,NaN,NaN,98.2099,88.4027
1101.38615,NaN,NaN,382.73735,NaN,1301.26515,200.2138,NaN,1460.72345,NaN,NaN,98.44555,88.58675
1106.37995,NaN,NaN,383.23185,NaN,1301.95145,200.92055,NaN,1463.69825,NaN,NaN,98.66465,88.8057
1112.2216,NaN,NaN,384.7057,NaN,1302.77445,201.9989,NaN,1463.7139,NaN,NaN,98.9102,89.05475
1112.7993,NaN,NaN,385.54085,NaN,1303.1493,203.6613,NaN,1463.7187,NaN,NaN,99.1578,89.26305
1115.7613,NaN,NaN,385.88875,NaN,1304.64525,204.30355,NaN,1463.749,NaN,NaN,99.38155,89.46285
1116.15925,NaN,NaN,386.2851,NaN,1305.73655,204.7754,NaN,1463.8941,NaN,NaN,99.6219,89.66815
1122.54475,NaN,NaN,386.77065,NaN,1311.72865,205.09835,NaN,1467.405,NaN,NaN,99.86605,89.9098
1123.5623,NaN,NaN,387.7408,NaN,1324.3303,205.5098,NaN,1467.4153,NaN,NaN,100.12865,90.126
1124.83325,NaN,NaN,388.374,NaN,1334.4955,206.21175,NaN,1467.45745,NaN,NaN,100.6076,90.3677
1125.3251,NaN,NaN,389.9482,NaN,1341.359,206.79285,NaN,1472.68025,NaN,NaN,100.84475,90.61615
1145.61395,NaN,NaN,390.4951,NaN,1341.5417,207.19485,NaN,1476.87675,NaN,NaN,101.065,90.83685
1151.09035,NaN,NaN,390.8523,NaN,1341.9604,207.863,NaN,1487.17885,NaN,NaN,101.2859,91.0507
1151.59735,NaN,NaN,391.28165,NaN,1342.5068,208.6089,NaN,1487.21295,NaN,NaN,101.51165,91.23175
1161.04435,NaN,NaN,391.7094,NaN,1343.23455,208.9968,NaN,1487.37015,NaN,NaN,101.7329,91.45635
1288.372,NaN,NaN,392.11685,NaN,1345.02095,209.27665,NaN,1492.217,NaN,NaN,101.90595,91.72935
1319.49755,NaN,NaN,392.52645,NaN,1345.76105,209.48285,NaN,1494.39415,NaN,NaN,102.12255,91.97505
1334.3148,NaN,NaN,393.6022,NaN,1351.65315,210.01315,NaN,1497.65385,NaN,NaN,102.3367,92.1887
1335.0908,NaN,NaN,395.7301,NaN,1352.13725,210.45495,NaN,1497.94915,NaN,NaN,102.59755,92.4361
1335.9252,NaN,NaN,395.93565,NaN,1354.79435,210.85855,NaN,1503.62725,NaN,NaN,102.85255,92.68365
1337.1373,NaN,NaN,398.7256,NaN,1355.43345,211.14625,NaN,1506.5489,NaN,NaN,103.068,92.96305
1338.48405,NaN,NaN,398.7312,NaN,1356.53895,212.11565,NaN,1511.226,NaN,NaN,103.30855,93.1995
1341.2868,NaN,NaN,399.3291,NaN,1357.62575,213.4549,NaN,1511.27685,NaN,NaN,103.5835,93.4634
1341.4646,NaN,NaN,399.6412,NaN,1360.2954,213.99415,NaN,1520.69915,NaN,NaN,103.95815,93.9424
1342.67175,NaN,NaN,400.2613,NaN,1361.25765,214.18185,NaN,1520.7584,NaN,NaN,104.08475,94.18565
1357.5463,NaN,NaN,401.18585,NaN,1370.89625,214.40085,NaN,1521.38975,NaN,NaN,104.3388,94.2119
1365.70455,NaN,NaN,403.20375,NaN,1376.67595,214.94305,NaN,1525.34255,NaN,NaN,104.6015,94.39595
1370.8906,NaN,NaN,403.7635,NaN,1377.4153,215.50455,NaN,1525.3606,NaN,NaN,104.8301,94.58225
1372.49615,NaN,NaN,404.13825,NaN,1379.4499,215.7548,NaN,1525.541,NaN,NaN,105.37565,94.78525
1372.9904,NaN,NaN,404.24785,NaN,1380.55055,216.5446,NaN,1534.69895,NaN,NaN,105.6615,95.0119
1373.8341,NaN,NaN,404.27675,NaN,1380.93825,216.6001,NaN,1535.0341,NaN,NaN,105.89735,95.19095
1375.8122,NaN,NaN,404.635,NaN,1389.068,216.7395,NaN,1553.739,NaN,NaN,106.11065,95.4
1376.4488,NaN,NaN,405.039,NaN,1389.6173,217.8381,NaN,1557.69595,NaN,NaN,106.3498,95.6372
1382.5239,NaN,NaN,405.57195,NaN,1390.17475,218.3545,NaN,1564.7685,NaN,NaN,106.61435,95.87175
1389.61065,NaN,NaN,408.08575,NaN,1390.7038,218.78665,NaN,1564.7867,NaN,NaN,106.87915,96.3424
1393.92935,NaN,NaN,408.6095,NaN,1391.301,219.3686,NaN,1577.7909,NaN,NaN,107.1395,96.56655
1394.3571,NaN,NaN,409.69795,NaN,1392.81025,219.83825,NaN,1578.94485,NaN,NaN,107.37835,96.81455
1394.7424,NaN,NaN,409.8774,NaN,1393.9452,220.2306,NaN,1584.0957,NaN,NaN,107.63355,97.116
1397.2141,NaN,NaN,411.1434,NaN,1394.6721,220.5133,NaN,1584.42615,NaN,NaN,107.90135,97.35465
1398.21595,NaN,NaN,411.8577,NaN,1395.8222,220.72335,NaN,1588.67435,NaN,NaN,108.18105,97.5799
1398.93335,NaN,NaN,412.3509,NaN,1396.44455,221.0215,NaN,1589.2142,NaN,NaN,108.4487,97.8158
1399.46165,NaN,NaN,412.9409,NaN,1397.045,221.67695,NaN,1601.23085,NaN,NaN,108.7574,98.0309
1405.87665,NaN,NaN,413.3215,NaN,1401.2276,222.85125,NaN,1601.30615,NaN,NaN,109.01015,98.237
1406.8497,NaN,NaN,413.9799,NaN,1401.3575,223.51295,NaN,1603.59075,NaN,NaN,109.2772,98.4929
1408.1726,NaN,NaN,414.77955,NaN,1404.25245,224.55295,NaN,1606.06445,NaN,NaN,109.8084,98.764
1409.0082,NaN,NaN,415.68215,NaN,1404.69245,225.0093,NaN,1606.1565,NaN,NaN,110.11115,99.04905
1413.9449,NaN,NaN,416.2782,NaN,1405.9063,225.4795,NaN,1616.5416,NaN,NaN,110.41205,99.30055
1415.2407,NaN,NaN,416.9356,NaN,1406.2139,225.9332,NaN,1616.67665,NaN,NaN,110.71105,99.5974
1417.33635,NaN,NaN,417.6535,NaN,1407.6501,226.37815,NaN,1617.20005,NaN,NaN,110.99375,99.83335
1430.50725,NaN,NaN,418.1815,NaN,1433.67985,226.7426,NaN,1620.2728,NaN,NaN,111.2121,99.9916
1433.62935,NaN,NaN,419.88175,NaN,1434.1993,227.156,NaN,1622.09665,NaN,NaN,111.46195,100.21725
1447.22885,NaN,NaN,420.2357,NaN,1435.0898,227.6501,NaN,1625.5274,NaN,NaN,111.73425,100.44065
1448.8499,NaN,NaN,420.4993,NaN,1435.90805,228.4826,NaN,1625.5535,NaN,NaN,112.01745,100.7323
1449.52505,NaN,NaN,421.07175,NaN,1457.6191,229.23445,NaN,1625.70185,NaN,NaN,112.28275,100.98015
1450.374,NaN,NaN,422.10325,NaN,1458.46005,229.90085,NaN,1646.0357,NaN,NaN,112.53385,101.17675
1451.139,NaN,NaN,422.84215,NaN,1460.8452,230.20885,NaN,1646.2691,NaN,NaN,112.77575,101.39995
1451.63075,NaN,NaN,423.50005,NaN,1461.6496,230.6725,NaN,1646.7201,NaN,NaN,113.04005,101.65025
1452.02045,NaN,NaN,424.3347,NaN,1463.6898,231.3226,NaN,1653.17595,NaN,NaN,113.264,101.95
1452.5208,NaN,NaN,424.97955,NaN,1463.73975,231.6294,NaN,1653.2236,NaN,NaN,113.5362,102.15925
1453.01,NaN,NaN,425.6439,NaN,1464.23365,232.01485,NaN,1660.8092,NaN,NaN,113.82455,102.3972
1454.12455,NaN,NaN,426.82655,NaN,1464.9443,232.2846,NaN,1665.8351,NaN,NaN,114.09955,102.5689
1459.12795,NaN,NaN,427.4186,NaN,1467.44465,232.63045,NaN,1672.0372,NaN,NaN,114.3949,102.7595
1467.0318,NaN,NaN,427.79945,NaN,1470.3857,232.9707,NaN,1672.0857,NaN,NaN,114.6444,102.9697
1487.25055,NaN,NaN,428.8444,NaN,1477.52615,233.38325,NaN,1677.3397,NaN,NaN,114.9049,103.1584
1488.9129,NaN,NaN,429.3887,NaN,1479.1003,233.7928,NaN,1677.5857,NaN,NaN,115.1177,103.56715
1501.53555,NaN,NaN,430.0841,NaN,1484.7198,234.1492,NaN,1691.5496,NaN,NaN,115.4197,103.73745
1502.6991,NaN,NaN,432.1339,NaN,1487.2782,234.5581,NaN,1699.67815,NaN,NaN,115.7081,103.95065
1504.79245,NaN,NaN,432.84045,NaN,1487.62195,234.75775,NaN,1702.4979,NaN,NaN,116.0221,104.2085
1505.8104,NaN,NaN,433.9691,NaN,1488.2697,235.3095,NaN,1705.06375,NaN,NaN,116.2972,104.47765
1506.70965,NaN,NaN,436.4655,NaN,1489.90585,235.9823,NaN,1705.0872,NaN,NaN,116.54595,104.66865
1507.29685,NaN,NaN,437.16445,NaN,1491.1091,236.34265,NaN,1705.0891,NaN,NaN,117.11085,104.92375
1508.714,NaN,NaN,437.6976,NaN,1498.0359,236.70895,NaN,1707.24885,NaN,NaN,117.3812,105.1197
1511.2379,NaN,NaN,438.05595,NaN,1503.75495,237.10465,NaN,1716.3526,NaN,NaN,117.64095,105.32825
1511.34865,NaN,NaN,438.10925,NaN,1505.4842,238.04715,NaN,1716.3564,NaN,NaN,118.1467,105.54705
1512.97075,NaN,NaN,438.12705,NaN,1506.64825,238.3772,NaN,1722.81845,NaN,NaN,118.38945,105.75155
